year,ca,sex,age,count,ca_name,hb_name
1991,S12000013,All,all_ages,29330,Na h-Eileanan Siar,NHS Western Isles
1991,S12000013,Female,all_ages,14747,Na h-Eileanan Siar,NHS Western Isles
1991,S12000013,Male,all_ages,14583,Na h-Eileanan Siar,NHS Western Isles
1991,S12000014,All,all_ages,142500,Falkirk,NHS Forth Valley
1991,S12000014,Female,all_ages,73786,Falkirk,NHS Forth Valley
1991,S12000014,Male,all_ages,68714,Falkirk,NHS Forth Valley
1991,S12000017,All,all_ages,203790,Highland,NHS Highland
1991,S12000017,Female,all_ages,103992,Highland,NHS Highland
1991,S12000017,Male,all_ages,99798,Highland,NHS Highland
1991,S12000018,All,all_ages,91390,Inverclyde,NHS Greater Glasgow and Clyde
1991,S12000018,All,all_ages,91390,Inverclyde,NHS Greater Glasgow and Clyde
1991,S12000018,Female,all_ages,47828,Inverclyde,NHS Greater Glasgow and Clyde
1991,S12000018,Female,all_ages,47828,Inverclyde,NHS Greater Glasgow and Clyde
1991,S12000018,Male,all_ages,43562,Inverclyde,NHS Greater Glasgow and Clyde
1991,S12000018,Male,all_ages,43562,Inverclyde,NHS Greater Glasgow and Clyde
1991,S12000019,All,all_ages,79530,Midlothian,NHS Lothian
1991,S12000019,Female,all_ages,41052,Midlothian,NHS Lothian
1991,S12000019,Male,all_ages,38478,Midlothian,NHS Lothian
1991,S12000020,All,all_ages,83990,Moray,NHS Grampian
1991,S12000020,Female,all_ages,42442,Moray,NHS Grampian
1991,S12000020,Male,all_ages,41548,Moray,NHS Grampian
1991,S12000021,All,all_ages,138060,North Ayrshire,NHS Ayrshire and Arran
1991,S12000021,Female,all_ages,72348,North Ayrshire,NHS Ayrshire and Arran
1991,S12000021,Male,all_ages,65712,North Ayrshire,NHS Ayrshire and Arran
1991,S12000023,All,all_ages,19520,Orkney Islands,NHS Orkney
1991,S12000023,Female,all_ages,9954,Orkney Islands,NHS Orkney
1991,S12000023,Male,all_ages,9566,Orkney Islands,NHS Orkney
1991,S12000026,All,all_ages,103830,Scottish Borders,NHS Borders
1991,S12000026,Female,all_ages,54047,Scottish Borders,NHS Borders
1991,S12000026,Male,all_ages,49783,Scottish Borders,NHS Borders
1991,S12000027,All,all_ages,22530,Shetland Islands,NHS Shetland
1991,S12000027,Female,all_ages,11109,Shetland Islands,NHS Shetland
1991,S12000027,Male,all_ages,11421,Shetland Islands,NHS Shetland
1991,S12000028,All,all_ages,113120,South Ayrshire,NHS Ayrshire and Arran
1991,S12000028,Female,all_ages,59509,South Ayrshire,NHS Ayrshire and Arran
1991,S12000028,Male,all_ages,53611,South Ayrshire,NHS Ayrshire and Arran
1991,S12000029,All,all_ages,302530,South Lanarkshire,NHS Lanarkshire
1991,S12000029,All,all_ages,302530,South Lanarkshire,NHS Lanarkshire
1991,S12000029,Female,all_ages,157226,South Lanarkshire,NHS Lanarkshire
1991,S12000029,Female,all_ages,157226,South Lanarkshire,NHS Lanarkshire
1991,S12000029,Male,all_ages,145304,South Lanarkshire,NHS Lanarkshire
1991,S12000029,Male,all_ages,145304,South Lanarkshire,NHS Lanarkshire
1991,S12000030,All,all_ages,80930,Stirling,NHS Forth Valley
1991,S12000030,Female,all_ages,42220,Stirling,NHS Forth Valley
1991,S12000030,Male,all_ages,38710,Stirling,NHS Forth Valley
1991,S12000033,All,all_ages,214120,Aberdeen City,NHS Grampian
1991,S12000033,Female,all_ages,110341,Aberdeen City,NHS Grampian
1991,S12000033,Male,all_ages,103779,Aberdeen City,NHS Grampian
1991,S12000034,All,all_ages,215870,Aberdeenshire,NHS Grampian
1991,S12000034,Female,all_ages,108868,Aberdeenshire,NHS Grampian
1991,S12000034,Male,all_ages,107002,Aberdeenshire,NHS Grampian
1991,S12000035,All,all_ages,93520,Argyll and Bute,NHS Highland
1991,S12000035,Female,all_ages,47395,Argyll and Bute,NHS Highland
1991,S12000035,Male,all_ages,46125,Argyll and Bute,NHS Highland
1991,S12000036,All,all_ages,436320,City of Edinburgh,NHS Lothian
1991,S12000036,Female,all_ages,229462,City of Edinburgh,NHS Lothian
1991,S12000036,Male,all_ages,206858,City of Edinburgh,NHS Lothian
1991,S12000038,All,all_ages,175690,Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000038,All,all_ages,175690,Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000038,Female,all_ages,91697,Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000038,Female,all_ages,91697,Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000038,Male,all_ages,83993,Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000038,Male,all_ages,83993,Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000039,All,all_ages,97250,West Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000039,All,all_ages,97250,West Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000039,Female,all_ages,51162,West Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000039,Female,all_ages,51162,West Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000039,Male,all_ages,46088,West Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000039,Male,all_ages,46088,West Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000040,All,all_ages,145040,West Lothian,NHS Lothian
1991,S12000040,Female,all_ages,74499,West Lothian,NHS Lothian
1991,S12000040,Male,all_ages,70541,West Lothian,NHS Lothian
1991,S12000041,All,all_ages,108400,Angus,NHS Tayside
1991,S12000041,All,all_ages,108400,Angus,NHS Tayside
1991,S12000041,Female,all_ages,55908,Angus,NHS Tayside
1991,S12000041,Female,all_ages,55908,Angus,NHS Tayside
1991,S12000041,Male,all_ages,52492,Angus,NHS Tayside
1991,S12000041,Male,all_ages,52492,Angus,NHS Tayside
1991,S12000042,All,all_ages,155550,Dundee City,NHS Tayside
1991,S12000042,All,all_ages,155550,Dundee City,NHS Tayside
1991,S12000042,Female,all_ages,81791,Dundee City,NHS Tayside
1991,S12000042,Female,all_ages,81791,Dundee City,NHS Tayside
1991,S12000042,Male,all_ages,73759,Dundee City,NHS Tayside
1991,S12000042,Male,all_ages,73759,Dundee City,NHS Tayside
1991,S12000045,All,all_ages,110170,East Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000045,All,all_ages,110170,East Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000045,Female,all_ages,56849,East Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000045,Female,all_ages,56849,East Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000045,Male,all_ages,53321,East Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000045,Male,all_ages,53321,East Dunbartonshire,NHS Greater Glasgow and Clyde
1991,S12000047,All,all_ages,347360,Fife,NHS Fife
1991,S12000047,Female,all_ages,179366,Fife,NHS Fife
1991,S12000047,Male,all_ages,167994,Fife,NHS Fife
1991,S12000048,All,all_ages,127370,Perth and Kinross,NHS Tayside
1991,S12000048,Female,all_ages,66242,Perth and Kinross,NHS Tayside
1991,S12000048,Male,all_ages,61128,Perth and Kinross,NHS Tayside
1991,S12000049,All,all_ages,629220,Glasgow City,NHS Greater Glasgow and Clyde
1991,S12000049,Female,all_ages,331629,Glasgow City,NHS Greater Glasgow and Clyde
1991,S12000049,Male,all_ages,297591,Glasgow City,NHS Greater Glasgow and Clyde
1991,S12000050,All,all_ages,326900,North Lanarkshire,NHS Lanarkshire
1991,S12000050,Female,all_ages,169409,North Lanarkshire,NHS Lanarkshire
1991,S12000050,Male,all_ages,157491,North Lanarkshire,NHS Lanarkshire
1992,S92000003,All,all_ages,5085620,Scotland,Scotland
1992,S92000003,Female,all_ages,2640348,Scotland,Scotland
1992,S92000003,Male,all_ages,2445272,Scotland,Scotland
1992,S12000005,All,all_ages,48170,Clackmannanshire,NHS Forth Valley
1992,S12000005,Female,all_ages,24819,Clackmannanshire,NHS Forth Valley
1992,S12000005,Male,all_ages,23351,Clackmannanshire,NHS Forth Valley
1992,S12000006,All,all_ages,147650,Dumfries and Galloway,NHS Dumfries and Galloway
1992,S12000006,Female,all_ages,76384,Dumfries and Galloway,NHS Dumfries and Galloway
1992,S12000006,Male,all_ages,71266,Dumfries and Galloway,NHS Dumfries and Galloway
1992,S12000008,All,all_ages,123810,East Ayrshire,NHS Ayrshire and Arran
1992,S12000008,Female,all_ages,64271,East Ayrshire,NHS Ayrshire and Arran
1992,S12000008,Male,all_ages,59539,East Ayrshire,NHS Ayrshire and Arran
1992,S12000010,All,all_ages,84510,East Lothian,NHS Lothian
1992,S12000010,Female,all_ages,43959,East Lothian,NHS Lothian
1992,S12000010,Male,all_ages,40551,East Lothian,NHS Lothian
1992,S12000011,All,all_ages,86050,East Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000011,All,all_ages,86050,East Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000011,Female,all_ages,44919,East Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000011,Female,all_ages,44919,East Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000011,Male,all_ages,41131,East Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000011,Male,all_ages,41131,East Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000013,All,all_ages,29240,Na h-Eileanan Siar,NHS Western Isles
1992,S12000013,Female,all_ages,14693,Na h-Eileanan Siar,NHS Western Isles
1992,S12000013,Male,all_ages,14547,Na h-Eileanan Siar,NHS Western Isles
1992,S12000014,All,all_ages,142400,Falkirk,NHS Forth Valley
1992,S12000014,Female,all_ages,73719,Falkirk,NHS Forth Valley
1992,S12000014,Male,all_ages,68681,Falkirk,NHS Forth Valley
1992,S12000017,All,all_ages,205670,Highland,NHS Highland
1992,S12000017,Female,all_ages,104965,Highland,NHS Highland
1992,S12000017,Male,all_ages,100705,Highland,NHS Highland
1992,S12000018,All,all_ages,90850,Inverclyde,NHS Greater Glasgow and Clyde
1992,S12000018,All,all_ages,90850,Inverclyde,NHS Greater Glasgow and Clyde
1992,S12000018,Female,all_ages,47534,Inverclyde,NHS Greater Glasgow and Clyde
1992,S12000018,Female,all_ages,47534,Inverclyde,NHS Greater Glasgow and Clyde
1992,S12000018,Male,all_ages,43316,Inverclyde,NHS Greater Glasgow and Clyde
1992,S12000018,Male,all_ages,43316,Inverclyde,NHS Greater Glasgow and Clyde
1992,S12000019,All,all_ages,79050,Midlothian,NHS Lothian
1992,S12000019,Female,all_ages,40818,Midlothian,NHS Lothian
1992,S12000019,Male,all_ages,38232,Midlothian,NHS Lothian
1992,S12000020,All,all_ages,85380,Moray,NHS Grampian
1992,S12000020,Female,all_ages,43024,Moray,NHS Grampian
1992,S12000020,Male,all_ages,42356,Moray,NHS Grampian
1992,S12000021,All,all_ages,137700,North Ayrshire,NHS Ayrshire and Arran
1992,S12000021,Female,all_ages,72171,North Ayrshire,NHS Ayrshire and Arran
1992,S12000021,Male,all_ages,65529,North Ayrshire,NHS Ayrshire and Arran
1992,S12000023,All,all_ages,19670,Orkney Islands,NHS Orkney
1992,S12000023,Female,all_ages,10005,Orkney Islands,NHS Orkney
1992,S12000023,Male,all_ages,9665,Orkney Islands,NHS Orkney
1992,S12000026,All,all_ages,104540,Scottish Borders,NHS Borders
1992,S12000026,Female,all_ages,54528,Scottish Borders,NHS Borders
1992,S12000026,Male,all_ages,50012,Scottish Borders,NHS Borders
1992,S12000027,All,all_ages,22600,Shetland Islands,NHS Shetland
1992,S12000027,Female,all_ages,11147,Shetland Islands,NHS Shetland
1992,S12000027,Male,all_ages,11453,Shetland Islands,NHS Shetland
1992,S12000028,All,all_ages,113100,South Ayrshire,NHS Ayrshire and Arran
1992,S12000028,Female,all_ages,59409,South Ayrshire,NHS Ayrshire and Arran
1992,S12000028,Male,all_ages,53691,South Ayrshire,NHS Ayrshire and Arran
1992,S12000029,All,all_ages,303220,South Lanarkshire,NHS Lanarkshire
1992,S12000029,All,all_ages,303220,South Lanarkshire,NHS Lanarkshire
1992,S12000029,Female,all_ages,157702,South Lanarkshire,NHS Lanarkshire
1992,S12000029,Female,all_ages,157702,South Lanarkshire,NHS Lanarkshire
1992,S12000029,Male,all_ages,145518,South Lanarkshire,NHS Lanarkshire
1992,S12000029,Male,all_ages,145518,South Lanarkshire,NHS Lanarkshire
1992,S12000030,All,all_ages,81050,Stirling,NHS Forth Valley
1992,S12000030,Female,all_ages,42322,Stirling,NHS Forth Valley
1992,S12000030,Male,all_ages,38728,Stirling,NHS Forth Valley
1992,S12000033,All,all_ages,216140,Aberdeen City,NHS Grampian
1992,S12000033,Female,all_ages,111294,Aberdeen City,NHS Grampian
1992,S12000033,Male,all_ages,104846,Aberdeen City,NHS Grampian
1992,S12000034,All,all_ages,219970,Aberdeenshire,NHS Grampian
1992,S12000034,Female,all_ages,110949,Aberdeenshire,NHS Grampian
1992,S12000034,Male,all_ages,109021,Aberdeenshire,NHS Grampian
1992,S12000035,All,all_ages,91680,Argyll and Bute,NHS Highland
1992,S12000035,Female,all_ages,46820,Argyll and Bute,NHS Highland
1992,S12000035,Male,all_ages,44860,Argyll and Bute,NHS Highland
1992,S12000036,All,all_ages,436670,City of Edinburgh,NHS Lothian
1992,S12000036,Female,all_ages,229353,City of Edinburgh,NHS Lothian
1992,S12000036,Male,all_ages,207317,City of Edinburgh,NHS Lothian
1992,S12000038,All,all_ages,175280,Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000038,All,all_ages,175280,Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000038,Female,all_ages,91576,Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000038,Female,all_ages,91576,Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000038,Male,all_ages,83704,Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000038,Male,all_ages,83704,Renfrewshire,NHS Greater Glasgow and Clyde
1992,S12000039,All,all_ages,96920,West Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000039,All,all_ages,96920,West Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000039,Female,all_ages,51022,West Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000039,Female,all_ages,51022,West Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000039,Male,all_ages,45898,West Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000039,Male,all_ages,45898,West Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000040,All,all_ages,144500,West Lothian,NHS Lothian
1992,S12000040,Female,all_ages,74249,West Lothian,NHS Lothian
1992,S12000040,Male,all_ages,70251,West Lothian,NHS Lothian
1992,S12000041,All,all_ages,109900,Angus,NHS Tayside
1992,S12000041,All,all_ages,109900,Angus,NHS Tayside
1992,S12000041,Female,all_ages,56659,Angus,NHS Tayside
1992,S12000041,Female,all_ages,56659,Angus,NHS Tayside
1992,S12000041,Male,all_ages,53241,Angus,NHS Tayside
1992,S12000041,Male,all_ages,53241,Angus,NHS Tayside
1992,S12000042,All,all_ages,154960,Dundee City,NHS Tayside
1992,S12000042,All,all_ages,154960,Dundee City,NHS Tayside
1992,S12000042,Female,all_ages,81495,Dundee City,NHS Tayside
1992,S12000042,Female,all_ages,81495,Dundee City,NHS Tayside
1992,S12000042,Male,all_ages,73465,Dundee City,NHS Tayside
1992,S12000042,Male,all_ages,73465,Dundee City,NHS Tayside
1992,S12000045,All,all_ages,109680,East Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000045,All,all_ages,109680,East Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000045,Female,all_ages,56639,East Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000045,Female,all_ages,56639,East Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000045,Male,all_ages,53041,East Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000045,Male,all_ages,53041,East Dunbartonshire,NHS Greater Glasgow and Clyde
1992,S12000047,All,all_ages,347910,Fife,NHS Fife
1992,S12000047,Female,all_ages,179681,Fife,NHS Fife
1992,S12000047,Male,all_ages,168229,Fife,NHS Fife
1992,S12000048,All,all_ages,129300,Perth and Kinross,NHS Tayside
1992,S12000048,Female,all_ages,67191,Perth and Kinross,NHS Tayside
1992,S12000048,Male,all_ages,62109,Perth and Kinross,NHS Tayside
1992,S12000049,All,all_ages,622210,Glasgow City,NHS Greater Glasgow and Clyde
1992,S12000049,Female,all_ages,328042,Glasgow City,NHS Greater Glasgow and Clyde
1992,S12000049,Male,all_ages,294168,Glasgow City,NHS Greater Glasgow and Clyde
1992,S12000050,All,all_ages,325840,North Lanarkshire,NHS Lanarkshire
1992,S12000050,Female,all_ages,168989,North Lanarkshire,NHS Lanarkshire
1992,S12000050,Male,all_ages,156851,North Lanarkshire,NHS Lanarkshire
1993,S92000003,All,all_ages,5092460,Scotland,Scotland
1993,S92000003,Female,all_ages,2644041,Scotland,Scotland
1993,S92000003,Male,all_ages,2448419,Scotland,Scotland
1993,S12000005,All,all_ages,48390,Clackmannanshire,NHS Forth Valley
1993,S12000005,Female,all_ages,24938,Clackmannanshire,NHS Forth Valley
1993,S12000005,Male,all_ages,23452,Clackmannanshire,NHS Forth Valley
1993,S12000006,All,all_ages,147940,Dumfries and Galloway,NHS Dumfries and Galloway
1993,S12000006,Female,all_ages,76498,Dumfries and Galloway,NHS Dumfries and Galloway
1993,S12000006,Male,all_ages,71442,Dumfries and Galloway,NHS Dumfries and Galloway
1993,S12000008,All,all_ages,123540,East Ayrshire,NHS Ayrshire and Arran
1993,S12000008,Female,all_ages,64149,East Ayrshire,NHS Ayrshire and Arran
1993,S12000008,Male,all_ages,59391,East Ayrshire,NHS Ayrshire and Arran
1993,S12000010,All,all_ages,84880,East Lothian,NHS Lothian
1993,S12000010,Female,all_ages,44168,East Lothian,NHS Lothian
1993,S12000010,Male,all_ages,40712,East Lothian,NHS Lothian
1993,S12000011,All,all_ages,86490,East Renfrewshire,NHS Greater Glasgow and Clyde
1993,S12000011,All,all_ages,86490,East Renfrewshire,NHS Greater Glasgow and Clyde
1993,S12000011,Female,all_ages,45191,East Renfrewshire,NHS Greater Glasgow and Clyde
1993,S12000011,Female,all_ages,45191,East Renfrewshire,NHS Greater Glasgow and Clyde
1993,S12000011,Male,all_ages,41299,East Renfrewshire,NHS Greater Glasgow and Clyde
1993,S12000011,Male,all_ages,41299,East Renfrewshire,NHS Greater Glasgow and Clyde
1993,S12000013,All,all_ages,29260,Na h-Eileanan Siar,NHS Western Isles
1993,S12000013,Female,all_ages,14725,Na h-Eileanan Siar,NHS Western Isles
1993,S12000013,Male,all_ages,14535,Na h-Eileanan Siar,NHS Western Isles
1993,S12000014,All,all_ages,142240,Falkirk,NHS Forth Valley
1993,S12000014,Female,all_ages,73695,Falkirk,NHS Forth Valley
1993,S12000014,Male,all_ages,68545,Falkirk,NHS Forth Valley
1993,S12000017,All,all_ages,206740,Highland,NHS Highland
1993,S12000017,Female,all_ages,105506,Highland,NHS Highland
1993,S12000017,Male,all_ages,101234,Highland,NHS Highland
1993,S12000018,All,all_ages,89890,Inverclyde,NHS Greater Glasgow and Clyde
1993,S12000018,All,all_ages,89890,Inverclyde,NHS Greater Glasgow and Clyde
1993,S12000018,Female,all_ages,47004,Inverclyde,NHS Greater Glasgow and Clyde
1993,S12000018,Female,all_ages,47004,Inverclyde,NHS Greater Glasgow and Clyde
1993,S12000018,Male,all_ages,42886,Inverclyde,NHS Greater Glasgow and Clyde
1993,S12000018,Male,all_ages,42886,Inverclyde,NHS Greater Glasgow and Clyde
1993,S12000019,All,all_ages,79030,Midlothian,NHS Lothian
1993,S12000019,Female,all_ages,40837,Midlothian,NHS Lothian
1993,S12000019,Male,all_ages,38193,Midlothian,NHS Lothian
1993,S12000020,All,all_ages,86520,Moray,NHS Grampian
1993,S12000020,Female,all_ages,43518,Moray,NHS Grampian
1993,S12000020,Male,all_ages,43002,Moray,NHS Grampian
1993,S12000021,All,all_ages,137660,North Ayrshire,NHS Ayrshire and Arran
1993,S12000021,Female,all_ages,72170,North Ayrshire,NHS Ayrshire and Arran
1993,S12000021,Male,all_ages,65490,North Ayrshire,NHS Ayrshire and Arran
1993,S12000023,All,all_ages,19710,Orkney Islands,NHS Orkney
1993,S12000023,Female,all_ages,9998,Orkney Islands,NHS Orkney
1993,S12000023,Male,all_ages,9712,Orkney Islands,NHS Orkney
1993,S12000026,All,all_ages,105040,Scottish Borders,NHS Borders
1993,S12000026,Female,all_ages,54773,Scottish Borders,NHS Borders
1993,S12000026,Male,all_ages,50267,Scottish Borders,NHS Borders
1993,S12000027,All,all_ages,22760,Shetland Islands,NHS Shetland
1993,S12000027,Female,all_ages,11231,Shetland Islands,NHS Shetland
1993,S12000027,Male,all_ages,11529,Shetland Islands,NHS Shetland
1993,S12000028,All,all_ages,113280,South Ayrshire,NHS Ayrshire and Arran
1993,S12000028,Female,all_ages,59495,South Ayrshire,NHS Ayrshire and Arran
1993,S12000028,Male,all_ages,53785,South Ayrshire,NHS Ayrshire and Arran
1993,S12000029,All,all_ages,303950,South Lanarkshire,NHS Lanarkshire
1993,S12000029,All,all_ages,303950,South Lanarkshire,NHS Lanarkshire
1993,S12000029,Female,all_ages,158193,South Lanarkshire,NHS Lanarkshire
1993,S12000029,Female,all_ages,158193,South Lanarkshire,NHS Lanarkshire
