year,hb,sex,age,count,hb_name
2003,S92000003,Male,all_ages,2438088,Scotland
2003,S08000015,All,all_ages,367710,NHS Ayrshire and Arran
2003,S08000015,Female,all_ages,192526,NHS Ayrshire and Arran
2003,S08000015,Male,all_ages,175184,NHS Ayrshire and Arran
2003,S08000016,All,all_ages,108390,NHS Borders
2003,S08000016,Female,all_ages,56096,NHS Borders
2003,S08000016,Male,all_ages,52294,NHS Borders
2003,S08000017,All,all_ages,147860,NHS Dumfries and Galloway
2003,S08000017,Female,all_ages,76398,NHS Dumfries and Galloway
2003,S08000017,Male,all_ages,71462,NHS Dumfries and Galloway
2003,S08000019,All,all_ages,282030,NHS Forth Valley
2003,S08000019,Female,all_ages,146240,NHS Forth Valley
2003,S08000019,Male,all_ages,135790,NHS Forth Valley
2003,S08000020,All,all_ages,529360,NHS Grampian
2003,S08000020,Female,all_ages,267745,NHS Grampian
2003,S08000020,Male,all_ages,261615,NHS Grampian
2003,S08000022,All,all_ages,302570,NHS Highland
2003,S08000022,Female,all_ages,154112,NHS Highland
2003,S08000022,Male,all_ages,148458,NHS Highland
2003,S08000024,All,all_ages,778910,NHS Lothian
2003,S08000024,Female,all_ages,404628,NHS Lothian
2003,S08000024,Male,all_ages,374282,NHS Lothian
2003,S08000025,All,all_ages,19540,NHS Orkney
2003,S08000025,Female,all_ages,9885,NHS Orkney
2003,S08000025,Male,all_ages,9655,NHS Orkney
2003,S08000026,All,all_ages,21950,NHS Shetland
2003,S08000026,Female,all_ages,10885,NHS Shetland
2003,S08000026,Male,all_ages,11065,NHS Shetland
2003,S08000028,All,all_ages,26430,NHS Western Isles
2003,S08000028,Female,all_ages,13439,NHS Western Isles
2003,S08000028,Male,all_ages,12991,NHS Western Isles
2003,S08000029,All,all_ages,351360,NHS Fife
2003,S08000029,Female,all_ages,182633,NHS Fife
2003,S08000029,Male,all_ages,168727,NHS Fife
2003,S08000030,All,all_ages,388740,NHS Tayside
2003,S08000030,Female,all_ages,202261,NHS Tayside
2003,S08000030,Male,all_ages,186479,NHS Tayside
2003,S08000031,All,all_ages,1116470,NHS Greater Glasgow and Clyde
2003,S08000031,Female,all_ages,586626,NHS Greater Glasgow and Clyde
2003,S08000031,Male,all_ages,529844,NHS Greater Glasgow and Clyde
2003,S08000032,All,all_ages,627180,NHS Lanarkshire
2003,S08000032,Female,all_ages,326938,NHS Lanarkshire
2003,S08000032,Male,all_ages,300242,NHS Lanarkshire
2004,S92000003,All,all_ages,5084300,Scotland
2004,S92000003,Female,all_ages,2637697,Scotland
2004,S92000003,Male,all_ages,2446603,Scotland
2004,S08000015,All,all_ages,368550,NHS Ayrshire and Arran
2004,S08000015,Female,all_ages,192823,NHS Ayrshire and Arran
2004,S08000015,Male,all_ages,175727,NHS Ayrshire and Arran
2004,S08000016,All,all_ages,109450,NHS Borders
2004,S08000016,Female,all_ages,56571,NHS Borders
2004,S08000016,Male,all_ages,52879,NHS Borders
2004,S08000017,All,all_ages,148700,NHS Dumfries and Galloway
2004,S08000017,Female,all_ages,76819,NHS Dumfries and Galloway
2004,S08000017,Male,all_ages,71881,NHS Dumfries and Galloway
2004,S08000019,All,all_ages,283900,NHS Forth Valley
2004,S08000019,Female,all_ages,147095,NHS Forth Valley
2004,S08000019,Male,all_ages,136805,NHS Forth Valley
2004,S08000020,All,all_ages,531890,NHS Grampian
2004,S08000020,Female,all_ages,269321,NHS Grampian
2004,S08000020,Male,all_ages,262569,NHS Grampian
2004,S08000022,All,all_ages,305140,NHS Highland
2004,S08000022,Female,all_ages,156046,NHS Highland
2004,S08000022,Male,all_ages,149094,NHS Highland
2004,S08000024,All,all_ages,781810,NHS Lothian
2004,S08000024,Female,all_ages,405798,NHS Lothian
2004,S08000024,Male,all_ages,376012,NHS Lothian
2004,S08000025,All,all_ages,19830,NHS Orkney
2004,S08000025,Female,all_ages,10044,NHS Orkney
2004,S08000025,Male,all_ages,9786,NHS Orkney
2004,S08000026,All,all_ages,22090,NHS Shetland
2004,S08000026,Female,all_ages,10976,NHS Shetland
2004,S08000026,Male,all_ages,11114,NHS Shetland
2004,S08000028,All,all_ages,26650,NHS Western Isles
2004,S08000028,Female,all_ages,13584,NHS Western Isles
2004,S08000028,Male,all_ages,13066,NHS Western Isles
2004,S08000029,All,all_ages,353050,NHS Fife
2004,S08000029,Female,all_ages,183349,NHS Fife
2004,S08000029,Male,all_ages,169701,NHS Fife
2004,S08000030,All,all_ages,390170,NHS Tayside
2004,S08000030,Female,all_ages,202969,NHS Tayside
2004,S08000030,Male,all_ages,187201,NHS Tayside
2004,S08000031,All,all_ages,1112010,NHS Greater Glasgow and Clyde
2004,S08000031,Female,all_ages,583626,NHS Greater Glasgow and Clyde
2004,S08000031,Male,all_ages,528384,NHS Greater Glasgow and Clyde
2004,S08000032,All,all_ages,631060,NHS Lanarkshire
2004,S08000032,Female,all_ages,328676,NHS Lanarkshire
2004,S08000032,Male,all_ages,302384,NHS Lanarkshire
2005,S92000003,All,all_ages,5110200,Scotland
2005,S92000003,Female,all_ages,2648926,Scotland
2005,S92000003,Male,all_ages,2461274,Scotland
2005,S08000015,All,all_ages,369000,NHS Ayrshire and Arran
2005,S08000015,Female,all_ages,193003,NHS Ayrshire and Arran
2005,S08000015,Male,all_ages,175997,NHS Ayrshire and Arran
2005,S08000016,All,all_ages,110250,NHS Borders
2005,S08000016,Female,all_ages,56944,NHS Borders
2005,S08000016,Male,all_ages,53306,NHS Borders
2005,S08000017,All,all_ages,149620,NHS Dumfries and Galloway
2005,S08000017,Female,all_ages,77238,NHS Dumfries and Galloway
2005,S08000017,Male,all_ages,72382,NHS Dumfries and Galloway
2005,S08000019,All,all_ages,286800,NHS Forth Valley
2005,S08000019,Female,all_ages,148458,NHS Forth Valley
2005,S08000019,Male,all_ages,138342,NHS Forth Valley
2005,S08000020,All,all_ages,536360,NHS Grampian
2005,S08000020,Female,all_ages,271770,NHS Grampian
2005,S08000020,Male,all_ages,264590,NHS Grampian
2005,S08000022,All,all_ages,308400,NHS Highland
2005,S08000022,Female,all_ages,157789,NHS Highland
2005,S08000022,Male,all_ages,150611,NHS Highland
2005,S08000024,All,all_ages,787260,NHS Lothian
2005,S08000024,Female,all_ages,408055,NHS Lothian
2005,S08000024,Male,all_ages,379205,NHS Lothian
2005,S08000025,All,all_ages,20070,NHS Orkney
2005,S08000025,Female,all_ages,10184,NHS Orkney
2005,S08000025,Male,all_ages,9886,NHS Orkney
2005,S08000026,All,all_ages,22250,NHS Shetland
2005,S08000026,Female,all_ages,11075,NHS Shetland
2005,S08000026,Male,all_ages,11175,NHS Shetland
2005,S08000028,All,all_ages,26930,NHS Western Isles
2005,S08000028,Female,all_ages,13670,NHS Western Isles
2005,S08000028,Male,all_ages,13260,NHS Western Isles
2005,S08000029,All,all_ages,355460,NHS Fife
2005,S08000029,Female,all_ages,184356,NHS Fife
2005,S08000029,Male,all_ages,171104,NHS Fife
2005,S08000030,All,all_ages,393000,NHS Tayside
2005,S08000030,Female,all_ages,204334,NHS Tayside
2005,S08000030,Male,all_ages,188666,NHS Tayside
2005,S08000031,All,all_ages,1110810,NHS Greater Glasgow and Clyde
2005,S08000031,Female,all_ages,582016,NHS Greater Glasgow and Clyde
2005,S08000031,Male,all_ages,528794,NHS Greater Glasgow and Clyde
2005,S08000032,All,all_ages,633990,NHS Lanarkshire
2005,S08000032,Female,all_ages,330034,NHS Lanarkshire
2005,S08000032,Male,all_ages,303956,NHS Lanarkshire
2006,S92000003,All,all_ages,5133000,Scotland
2006,S92000003,Female,all_ages,2657936,Scotland
2006,S92000003,Male,all_ages,2475064,Scotland
2006,S08000015,All,all_ages,369330,NHS Ayrshire and Arran
2006,S08000015,Female,all_ages,193087,NHS Ayrshire and Arran
2006,S08000015,Male,all_ages,176243,NHS Ayrshire and Arran
2006,S08000016,All,all_ages,110860,NHS Borders
2006,S08000016,Female,all_ages,57185,NHS Borders
2006,S08000016,Male,all_ages,53675,NHS Borders
2006,S08000017,All,all_ages,149770,NHS Dumfries and Galloway
2006,S08000017,Female,all_ages,77301,NHS Dumfries and Galloway
2006,S08000017,Male,all_ages,72469,NHS Dumfries and Galloway
2006,S08000019,All,all_ages,288720,NHS Forth Valley
2006,S08000019,Female,all_ages,149371,NHS Forth Valley
2006,S08000019,Male,all_ages,139349,NHS Forth Valley
2006,S08000020,All,all_ages,541590,NHS Grampian
2006,S08000020,Female,all_ages,274083,NHS Grampian
2006,S08000020,Male,all_ages,267507,NHS Grampian
2006,S08000022,All,all_ages,311640,NHS Highland
2006,S08000022,Female,all_ages,158984,NHS Highland
2006,S08000022,Male,all_ages,152656,NHS Highland
2006,S08000024,All,all_ages,792990,NHS Lothian
2006,S08000024,Female,all_ages,410461,NHS Lothian
2006,S08000024,Male,all_ages,382529,NHS Lothian
2006,S08000025,All,all_ages,20340,NHS Orkney
2006,S08000025,Female,all_ages,10327,NHS Orkney
2006,S08000025,Male,all_ages,10013,NHS Orkney
2006,S08000026,All,all_ages,22210,NHS Shetland
2006,S08000026,Female,all_ages,11065,NHS Shetland
2006,S08000026,Male,all_ages,11145,NHS Shetland
2006,S08000028,All,all_ages,27060,NHS Western Isles
2006,S08000028,Female,all_ages,13716,NHS Western Isles
2006,S08000028,Male,all_ages,13344,NHS Western Isles
2006,S08000029,All,all_ages,357260,NHS Fife
2006,S08000029,Female,all_ages,185001,NHS Fife
2006,S08000029,Male,all_ages,172259,NHS Fife
2006,S08000030,All,all_ages,395240,NHS Tayside
2006,S08000030,Female,all_ages,205411,NHS Tayside
2006,S08000030,Male,all_ages,189829,NHS Tayside
2006,S08000031,All,all_ages,1108800,NHS Greater Glasgow and Clyde
2006,S08000031,Female,all_ages,580604,NHS Greater Glasgow and Clyde
2006,S08000031,Male,all_ages,528196,NHS Greater Glasgow and Clyde
2006,S08000032,All,all_ages,637190,NHS Lanarkshire
2006,S08000032,Female,all_ages,331340,NHS Lanarkshire
2006,S08000032,Male,all_ages,305850,NHS Lanarkshire
2007,S92000003,All,all_ages,5170000,Scotland
2007,S92000003,Female,all_ages,2673441,Scotland
2007,S92000003,Male,all_ages,2496559,Scotland
2007,S08000015,All,all_ages,370750,NHS Ayrshire and Arran
2007,S08000015,Female,all_ages,193724,NHS Ayrshire and Arran
2007,S08000015,Male,all_ages,177026,NHS Ayrshire and Arran
2007,S08000016,All,all_ages,112200,NHS Borders
2007,S08000016,Female,all_ages,57845,NHS Borders
2007,S08000016,Male,all_ages,54355,NHS Borders
2007,S08000017,All,all_ages,150370,NHS Dumfries and Galloway
2007,S08000017,Female,all_ages,77502,NHS Dumfries and Galloway
2007,S08000017,Male,all_ages,72868,NHS Dumfries and Galloway
2007,S08000019,All,all_ages,291350,NHS Forth Valley
2007,S08000019,Female,all_ages,150419,NHS Forth Valley
2007,S08000019,Male,all_ages,140931,NHS Forth Valley
2007,S08000020,All,all_ages,548300,NHS Grampian
2007,S08000020,Female,all_ages,277323,NHS Grampian
2007,S08000020,Male,all_ages,270977,NHS Grampian
2007,S08000022,All,all_ages,314790,NHS Highland
2007,S08000022,Female,all_ages,160536,NHS Highland
2007,S08000022,Male,all_ages,154254,NHS Highland
2007,S08000024,All,all_ages,801450,NHS Lothian
2007,S08000024,Female,all_ages,413760,NHS Lothian
2007,S08000024,Male,all_ages,387690,NHS Lothian
2007,S08000025,All,all_ages,20580,NHS Orkney
2007,S08000025,Female,all_ages,10426,NHS Orkney
2007,S08000025,Male,all_ages,10154,NHS Orkney
2007,S08000026,All,all_ages,22350,NHS Shetland
2007,S08000026,Female,all_ages,11108,NHS Shetland
2007,S08000026,Male,all_ages,11242,NHS Shetland
2007,S08000028,All,all_ages,27210,NHS Western Isles
2007,S08000028,Female,all_ages,13809,NHS Western Isles
2007,S08000028,Male,all_ages,13401,NHS Western Isles
2007,S08000029,All,all_ages,358740,NHS Fife
2007,S08000029,Female,all_ages,185555,NHS Fife
2007,S08000029,Male,all_ages,173185,NHS Fife
2007,S08000030,All,all_ages,398380,NHS Tayside
2007,S08000030,Female,all_ages,206843,NHS Tayside
2007,S08000030,Male,all_ages,191537,NHS Tayside
2007,S08000031,All,all_ages,1112000,NHS Greater Glasgow and Clyde
2007,S08000031,Female,all_ages,581409,NHS Greater Glasgow and Clyde
2007,S08000031,Male,all_ages,530591,NHS Greater Glasgow and Clyde
2007,S08000032,All,all_ages,641530,NHS Lanarkshire
2007,S08000032,Female,all_ages,333182,NHS Lanarkshire
2007,S08000032,Male,all_ages,308348,NHS Lanarkshire
2008,S92000003,All,all_ages,5202900,Scotland
2008,S92000003,Female,all_ages,2687602,Scotland
2008,S92000003,Male,all_ages,2515298,Scotland
2008,S08000015,All,all_ages,372120,NHS Ayrshire and Arran
2008,S08000015,Female,all_ages,194246,NHS Ayrshire and Arran
2008,S08000015,Male,all_ages,177874,NHS Ayrshire and Arran
2008,S08000016,All,all_ages,113360,NHS Borders
2008,S08000016,Female,all_ages,58508,NHS Borders
2008,S08000016,Male,all_ages,54852,NHS Borders
2008,S08000017,All,all_ages,151010,NHS Dumfries and Galloway
2008,S08000017,Female,all_ages,77843,NHS Dumfries and Galloway
2008,S08000017,Male,all_ages,73167,NHS Dumfries and Galloway
2008,S08000019,All,all_ages,293020,NHS Forth Valley
2008,S08000019,Female,all_ages,151121,NHS Forth Valley
2008,S08000019,Male,all_ages,141899,NHS Forth Valley
2008,S08000020,All,all_ages,553690,NHS Grampian
2008,S08000020,Female,all_ages,279542,NHS Grampian
2008,S08000020,Male,all_ages,274148,NHS Grampian
2008,S08000022,All,all_ages,316880,NHS Highland
2008,S08000022,Female,all_ages,161495,NHS Highland
2008,S08000022,Male,all_ages,155385,NHS Highland
2008,S08000024,All,all_ages,808940,NHS Lothian
2008,S08000024,Female,all_ages,417195,NHS Lothian
2008,S08000024,Male,all_ages,391745,NHS Lothian
2008,S08000025,All,all_ages,20740,NHS Orkney
2008,S08000025,Female,all_ages,10512,NHS Orkney
2008,S08000025,Male,all_ages,10228,NHS Orkney
2008,S08000026,All,all_ages,22480,NHS Shetland
2008,S08000026,Female,all_ages,11129,NHS Shetland
2008,S08000026,Male,all_ages,11351,NHS Shetland
2008,S08000028,All,all_ages,27280,NHS Western Isles
2008,S08000028,Female,all_ages,13837,NHS Western Isles
2008,S08000028,Male,all_ages,13443,NHS Western Isles
2008,S08000029,All,all_ages,360040,NHS Fife
2008,S08000029,Female,all_ages,186176,NHS Fife
2008,S08000029,Male,all_ages,173864,NHS Fife
2008,S08000030,All,all_ages,401910,NHS Tayside
2008,S08000030,Female,all_ages,208413,NHS Tayside
2008,S08000030,Male,all_ages,193497,NHS Tayside
2008,S08000031,All,all_ages,1116840,NHS Greater Glasgow and Clyde
2008,S08000031,Female,all_ages,582949,NHS Greater Glasgow and Clyde
2008,S08000031,Male,all_ages,533891,NHS Greater Glasgow and Clyde
2008,S08000032,All,all_ages,644590,NHS Lanarkshire
2008,S08000032,Female,all_ages,334636,NHS Lanarkshire
2008,S08000032,Male,all_ages,309954,NHS Lanarkshire
2009,S92000003,All,all_ages,5231900,Scotland
2009,S92000003,Female,all_ages,2699931,Scotland
2009,S92000003,Male,all_ages,2531969,Scotland
2009,S08000015,All,all_ages,372430,NHS Ayrshire and Arran
2009,S08000015,Female,all_ages,194288,NHS Ayrshire and Arran
2009,S08000015,Male,all_ages,178142,NHS Ayrshire and Arran
2009,S08000016,All,all_ages,113590,NHS Borders
2009,S08000016,Female,all_ages,58679,NHS Borders
2009,S08000016,Male,all_ages,54911,NHS Borders
2009,S08000017,All,all_ages,151160,NHS Dumfries and Galloway
2009,S08000017,Female,all_ages,77981,NHS Dumfries and Galloway
2009,S08000017,Male,all_ages,73179,NHS Dumfries and Galloway
2009,S08000019,All,all_ages,294190,NHS Forth Valley
2009,S08000019,Female,all_ages,151620,NHS Forth Valley
2009,S08000019,Male,all_ages,142570,NHS Forth Valley
2009,S08000020,All,all_ages,559200,NHS Grampian
2009,S08000020,Female,all_ages,282399,NHS Grampian
2009,S08000020,Male,all_ages,276801,NHS Grampian
2009,S08000022,All,all_ages,318200,NHS Highland
2009,S08000022,Female,all_ages,162216,NHS Highland
2009,S08000022,Male,all_ages,155984,NHS Highland
2009,S08000024,All,all_ages,816510,NHS Lothian
2009,S08000024,Female,all_ages,420347,NHS Lothian
2009,S08000024,Male,all_ages,396163,NHS Lothian
2009,S08000025,All,all_ages,20940,NHS Orkney
2009,S08000025,Female,all_ages,10609,NHS Orkney
2009,S08000025,Male,all_ages,10331,NHS Orkney
2009,S08000026,All,all_ages,22800,NHS Shetland
2009,S08000026,Female,all_ages,11288,NHS Shetland
2009,S08000026,Male,all_ages,11512,NHS Shetland
2009,S08000028,All,all_ages,27420,NHS Western Isles
2009,S08000028,Female,all_ages,13920,NHS Western Isles
2009,S08000028,Male,all_ages,13500,NHS Western Isles
2009,S08000029,All,all_ages,361420,NHS Fife
2009,S08000029,Female,all_ages,186806,NHS Fife
2009,S08000029,Male,all_ages,174614,NHS Fife
2009,S08000030,All,all_ages,404370,NHS Tayside
2009,S08000030,Female,all_ages,209437,NHS Tayside
2009,S08000030,Male,all_ages,194933,NHS Tayside
2009,S08000031,All,all_ages,1122330,NHS Greater Glasgow and Clyde
2009,S08000031,Female,all_ages,584614,NHS Greater Glasgow and Clyde
2009,S08000031,Male,all_ages,537716,NHS Greater Glasgow and Clyde
2009,S08000032,All,all_ages,647340,NHS Lanarkshire
2009,S08000032,Female,all_ages,335727,NHS Lanarkshire
2009,S08000032,Male,all_ages,311613,NHS Lanarkshire
2010,S92000003,All,all_ages,5262200,Scotland
2010,S92000003,Female,all_ages,2713982,Scotland
2010,S92000003,Male,all_ages,2548218,Scotland
2010,S08000015,All,all_ages,372810,NHS Ayrshire and Arran
2010,S08000015,Female,all_ages,194511,NHS Ayrshire and Arran
2010,S08000015,Male,all_ages,178299,NHS Ayrshire and Arran
2010,S08000016,All,all_ages,113700,NHS Borders
2010,S08000016,Female,all_ages,58759,NHS Borders
2010,S08000016,Male,all_ages,54941,NHS Borders
2010,S08000017,All,all_ages,151100,NHS Dumfries and Galloway
2010,S08000017,Female,all_ages,77919,NHS Dumfries and Galloway
2010,S08000017,Male,all_ages,73181,NHS Dumfries and Galloway
2010,S08000019,All,all_ages,296010,NHS Forth Valley
2010,S08000019,Female,all_ages,152420,NHS Forth Valley
2010,S08000019,Male,all_ages,143590,NHS Forth Valley
2010,S08000020,All,all_ages,564850,NHS Grampian
2010,S08000020,Female,all_ages,285341,NHS Grampian
2010,S08000020,Male,all_ages,279509,NHS Grampian
2010,S08000022,All,all_ages,319350,NHS Highland
2010,S08000022,Female,all_ages,163184,NHS Highland
2010,S08000022,Male,all_ages,156166,NHS Highland
2010,S08000024,All,all_ages,825520,NHS Lothian
2010,S08000024,Female,all_ages,424425,NHS Lothian
2010,S08000024,Male,all_ages,401095,NHS Lothian
2010,S08000025,All,all_ages,21220,NHS Orkney
2010,S08000025,Female,all_ages,10749,NHS Orkney
2010,S08000025,Male,all_ages,10471,NHS Orkney
2010,S08000026,All,all_ages,23060,NHS Shetland
2010,S08000026,Female,all_ages,11381,NHS Shetland
2010,S08000026,Male,all_ages,11679,NHS Shetland
2010,S08000028,All,all_ages,27600,NHS Western Isles
2010,S08000028,Female,all_ages,13994,NHS Western Isles
2010,S08000028,Male,all_ages,13606,NHS Western Isles
2010,S08000029,All,all_ages,362610,NHS Fife
2010,S08000029,Female,all_ages,187412,NHS Fife
2010,S08000029,Male,all_ages,175198,NHS Fife
2010,S08000030,All,all_ages,407070,NHS Tayside
2010,S08000030,Female,all_ages,210510,NHS Tayside
2010,S08000030,Male,all_ages,196560,NHS Tayside
2010,S08000031,All,all_ages,1127840,NHS Greater Glasgow and Clyde
2010,S08000031,Female,all_ages,586688,NHS Greater Glasgow and Clyde
2010,S08000031,Male,all_ages,541152,NHS Greater Glasgow and Clyde
2010,S08000032,All,all_ages,649460,NHS Lanarkshire
2010,S08000032,Female,all_ages,336689,NHS Lanarkshire
2010,S08000032,Male,all_ages,312771,NHS Lanarkshire
2011,S92000003,All,all_ages,5299900,Scotland
2011,S92000003,Female,all_ages,2729600,Scotland
2011,S92000003,Male,all_ages,2570300,Scotland
2011,S08000015,All,all_ages,373760,NHS Ayrshire and Arran
2011,S08000015,Female,all_ages,194865,NHS Ayrshire and Arran
2011,S08000015,Male,all_ages,178895,NHS Ayrshire and Arran
2011,S08000016,All,all_ages,113880,NHS Borders
2011,S08000016,Female,all_ages,58685,NHS Borders
2011,S08000016,Male,all_ages,55195,NHS Borders
2011,S08000017,All,all_ages,151410,NHS Dumfries and Galloway
2011,S08000017,Female,all_ages,78031,NHS Dumfries and Galloway
2011,S08000017,Male,all_ages,73379,NHS Dumfries and Galloway
2011,S08000019,All,all_ages,298080,NHS Forth Valley
2011,S08000019,Female,all_ages,153340,NHS Forth Valley
2011,S08000019,Male,all_ages,144740,NHS Forth Valley
2011,S08000020,All,all_ages,569580,NHS Grampian
2011,S08000020,Female,all_ages,287808,NHS Grampian
2011,S08000020,Male,all_ages,281772,NHS Grampian
2011,S08000022,All,all_ages,321660,NHS Highland
2011,S08000022,Female,all_ages,164052,NHS Highland
2011,S08000022,Male,all_ages,157608,NHS Highland
2011,S08000024,All,all_ages,836610,NHS Lothian
2011,S08000024,Female,all_ages,429422,NHS Lothian
2011,S08000024,Male,all_ages,407188,NHS Lothian
2011,S08000025,All,all_ages,21420,NHS Orkney
2011,S08000025,Female,all_ages,10810,NHS Orkney
2011,S08000025,Male,all_ages,10610,NHS Orkney
2011,S08000026,All,all_ages,23240,NHS Shetland
2011,S08000026,Female,all_ages,11452,NHS Shetland
2011,S08000026,Male,all_ages,11788,NHS Shetland
2011,S08000028,All,all_ages,27690,NHS Western Isles
2011,S08000028,Female,all_ages,14038,NHS Western Isles
2011,S08000028,Male,all_ages,13652,NHS Western Isles
2011,S08000029,All,all_ages,365300,NHS Fife
2011,S08000029,Female,all_ages,188325,NHS Fife
2011,S08000029,Male,all_ages,176975,NHS Fife
2011,S08000030,All,all_ages,410250,NHS Tayside
2011,S08000030,Female,all_ages,211607,NHS Tayside
2011,S08000030,Male,all_ages,198643,NHS Tayside
2011,S08000031,All,all_ages,1135400,NHS Greater Glasgow and Clyde
2011,S08000031,Female,all_ages,589736,NHS Greater Glasgow and Clyde
2011,S08000031,Male,all_ages,545664,NHS Greater Glasgow and Clyde
2011,S08000032,All,all_ages,651620,NHS Lanarkshire
2011,S08000032,Female,all_ages,337429,NHS Lanarkshire
2011,S08000032,Male,all_ages,314191,NHS Lanarkshire
2012,S92000003,All,all_ages,5313600,Scotland
2012,S92000003,Female,all_ages,2736310,Scotland
2012,S92000003,Male,all_ages,2577290,Scotland
2012,S08000015,All,all_ages,373220,NHS Ayrshire and Arran
2012,S08000015,Female,all_ages,194546,NHS Ayrshire and Arran
2012,S08000015,Male,all_ages,178674,NHS Ayrshire and Arran
2012,S08000016,All,all_ages,113720,NHS Borders
2012,S08000016,Female,all_ages,58537,NHS Borders
2012,S08000016,Male,all_ages,55183,NHS Borders
2012,S08000017,All,all_ages,150840,NHS Dumfries and Galloway
2012,S08000017,Female,all_ages,77628,NHS Dumfries and Galloway
2012,S08000017,Male,all_ages,73212,NHS Dumfries and Galloway
2012,S08000019,All,all_ages,299090,NHS Forth Valley
2012,S08000019,Female,all_ages,153730,NHS Forth Valley
2012,S08000019,Male,all_ages,145360,NHS Forth Valley
2012,S08000020,All,all_ages,573400,NHS Grampian
2012,S08000020,Female,all_ages,289772,NHS Grampian
2012,S08000020,Male,all_ages,283628,NHS Grampian
2012,S08000022,All,all_ages,319800,NHS Highland
2012,S08000022,Female,all_ages,163584,NHS Highland
2012,S08000022,Male,all_ages,156216,NHS Highland
2012,S08000024,All,all_ages,843740,NHS Lothian
2012,S08000024,Female,all_ages,433391,NHS Lothian
2012,S08000024,Male,all_ages,410349,NHS Lothian
2012,S08000025,All,all_ages,21530,NHS Orkney
2012,S08000025,Female,all_ages,10837,NHS Orkney
2012,S08000025,Male,all_ages,10693,NHS Orkney
2012,S08000026,All,all_ages,23210,NHS Shetland
2012,S08000026,Female,all_ages,11440,NHS Shetland
2012,S08000026,Male,all_ages,11770,NHS Shetland
2012,S08000028,All,all_ages,27560,NHS Western Isles
2012,S08000028,Female,all_ages,13954,NHS Western Isles
2012,S08000028,Male,all_ages,13606,NHS Western Isles
2012,S08000029,All,all_ages,366210,NHS Fife
2012,S08000029,Female,all_ages,188762,NHS Fife
2012,S08000029,Male,all_ages,177448,NHS Fife
2012,S08000030,All,all_ages,411740,NHS Tayside
2012,S08000030,Female,all_ages,212142,NHS Tayside
2012,S08000030,Male,all_ages,199598,NHS Tayside
2012,S08000031,All,all_ages,1137320,NHS Greater Glasgow and Clyde
2012,S08000031,Female,all_ages,590326,NHS Greater Glasgow and Clyde
2012,S08000031,Male,all_ages,546994,NHS Greater Glasgow and Clyde
2012,S08000032,All,all_ages,652220,NHS Lanarkshire
2012,S08000032,Female,all_ages,337661,NHS Lanarkshire
2012,S08000032,Male,all_ages,314559,NHS Lanarkshire
2013,S92000003,All,all_ages,5327700,Scotland
2013,S92000003,Female,all_ages,2741020,Scotland
2013,S92000003,Male,all_ages,2586680,Scotland
2013,S08000015,All,all_ages,372240,NHS Ayrshire and Arran
2013,S08000015,Female,all_ages,193999,NHS Ayrshire and Arran
2013,S08000015,Male,all_ages,178241,NHS Ayrshire and Arran
2013,S08000016,All,all_ages,113880,NHS Borders
2013,S08000016,Female,all_ages,58569,NHS Borders
2013,S08000016,Male,all_ages,55311,NHS Borders
2013,S08000017,All,all_ages,150280,NHS Dumfries and Galloway
2013,S08000017,Female,all_ages,77300,NHS Dumfries and Galloway
2013,S08000017,Male,all_ages,72980,NHS Dumfries and Galloway
2013,S08000019,All,all_ages,299670,NHS Forth Valley
2013,S08000019,Female,all_ages,153879,NHS Forth Valley
2013,S08000019,Male,all_ages,145791,NHS Forth Valley
2013,S08000020,All,all_ages,579200,NHS Grampian
2013,S08000020,Female,all_ages,292015,NHS Grampian
2013,S08000020,Male,all_ages,287185,NHS Grampian
2013,S08000022,All,all_ages,320980,NHS Highland
2013,S08000022,Female,all_ages,163497,NHS Highland
2013,S08000022,Male,all_ages,157483,NHS Highland
2013,S08000024,All,all_ages,849720,NHS Lothian
2013,S08000024,Female,all_ages,436772,NHS Lothian
2013,S08000024,Male,all_ages,412948,NHS Lothian
2013,S08000025,All,all_ages,21560,NHS Orkney
2013,S08000025,Female,all_ages,10837,NHS Orkney
2013,S08000025,Male,all_ages,10723,NHS Orkney
2013,S08000026,All,all_ages,23200,NHS Shetland
2013,S08000026,Female,all_ages,11429,NHS Shetland
2013,S08000026,Male,all_ages,11771,NHS Shetland
2013,S08000028,All,all_ages,27400,NHS Western Isles
2013,S08000028,Female,all_ages,13881,NHS Western Isles
2013,S08000028,Male,all_ages,13519,NHS Western Isles
2013,S08000029,All,all_ages,366900,NHS Fife
2013,S08000029,Female,all_ages,188929,NHS Fife
2013,S08000029,Male,all_ages,177971,NHS Fife
2013,S08000030,All,all_ages,412160,NHS Tayside
2013,S08000030,Female,all_ages,212162,NHS Tayside
2013,S08000030,Male,all_ages,199998,NHS Tayside
2013,S08000031,All,all_ages,1137920,NHS Greater Glasgow and Clyde
2013,S08000031,Female,all_ages,590076,NHS Greater Glasgow and Clyde
2013,S08000031,Male,all_ages,547844,NHS Greater Glasgow and Clyde
2013,S08000032,All,all_ages,652590,NHS Lanarkshire
2013,S08000032,Female,all_ages,337675,NHS Lanarkshire
2013,S08000032,Male,all_ages,314915,NHS Lanarkshire
2014,S92000003,All,all_ages,5347600,Scotland
2014,S92000003,Female,all_ages,2751070,Scotland
2014,S92000003,Male,all_ages,2596530,Scotland
